Calculating solvability percentage...

[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[51.415, 56.492] | (1049/894/13) | 1955
[51.439, 56.514] | (1050/894/13) | 1956
[51.463, 56.537] | (1051/894/13) | 1957
[51.488, 56.560] | (1052/894/13) | 1958
[51.512, 56.582] | (1053/894/13) | 1959
[51.536, 56.605] | (1054/894/13) | 1960
[51.509, 56.577] | (1054/895/13) | 1961
[51.533, 56.599] | (1055/895/13) | 1962
[51.507, 56.571] | (1055/896/13) | 1963
[51.480, 56.543] | (1055/897/13) | 1964
[51.453, 56.515] | (1055/898/13) | 1965
[51.477, 56.537] | (1056/898/13) | 1966
[51.501, 56.560] | (1057/898/13) | 1967
[51.525, 56.582] | (1058/898/13) | 1968
[51.499, 56.554] | (1058/899/13) | 1969
[51.472, 56.526] | (1058/900/13) | 1970
[51.496, 56.549] | (1059/900/13) | 1971
[51.469, 56.521] | (1059/901/13) | 1972
[51.493, 56.543] | (1060/901/13) | 1973
[51.467, 56.515] | (1060/902/13) | 1974
[51.491, 56.538] | (1061/902/13) | 1975
[51.515, 56.560] | (1062/902/13) | 1976
[51.488, 56.532] | (1062/903/13) | 1977
[51.461, 56.505] | (1062/904/13) | 1978
[51.485, 56.527] | (1063/904/13) | 1979
[51.459, 56.499] | (1063/905/13) | 1980
[51.483, 56.522] | (1064/905/13) | 1981
[51.456, 56.494] | (1064/906/13) | 1982
[51.430, 56.466] | (1064/907/13) | 1983
[51.403, 56.438] | (1064/908/13) | 1984
[51.427, 56.461] | (1065/908/13) | 1985
[51.451, 56.483] | (1066/908/13) | 1986
[51.425, 56.455] | (1066/909/13) | 1987
[51.398, 56.428] | (1066/910/13) | 1988
[51.422, 56.450] | (1067/910/13) | 1989
[51.396, 56.422] | (1067/911/13) | 1990
[51.369, 56.395] | (1067/912/13) | 1991
[51.343, 56.367] | (1067/913/13) | 1992
[51.317, 56.339] | (1067/914/13) | 1993
[51.341, 56.362] | (1068/914/13) | 1994
[51.364, 56.384] | (1069/914/13) | 1995
[51.338, 56.356] | (1069/915/13) | 1996
[51.362, 56.379] | (1070/915/13) | 1997
[51.386, 56.401] | (1071/915/13) | 1998
[51.410, 56.423] | (1072/915/13) | 1999
[51.383, 56.396] | (1072/916/13) | 2000
[51.407, 56.418] | (1073/916/13) | 2001
[51.431, 56.440] | (1074/916/13) | 2002
[51.405, 56.413] | (1074/917/13) | 2003
[51.428, 56.435] | (1075/917/13) | 2004
[51.402, 56.407] | (1075/918/13) | 2005
[51.426, 56.429] | (1076/918/13) | 2006
[51.449, 56.452] | (1077/918/13) | 2007
[51.423, 56.424] | (1077/919/13) | 2008
[51.447, 56.446] | (1078/919/13) | 2009
[51.470, 56.468] | (1079/919/13) | 2010
[51.444, 56.441] | (1079/920/13) | 2011
[51.418, 56.414] | (1079/921/13) | 2012
[51.392, 56.386] | (1079/922/13) | 2013
[51.416, 56.408] | (1080/922/13) | 2014
[51.390, 56.381] | (1080/923/13) | 2015
[51.364, 56.354] | (1080/924/13) | 2016
[51.387, 56.376] | (1081/924/13) | 2017
[51.411, 56.398] | (1082/924/13) | 2018
[51.385, 56.371] | (1082/925/13) | 2019
[51.359, 56.393] | (1082/925/14) | 2020
[51.333, 56.365] | (1082/926/14) | 2021
[51.356, 56.387] | (1083/926/14) | 2022
[51.330, 56.360] | (1083/927/14) | 2023
[51.354, 56.382] | (1084/927/14) | 2024
[51.328, 56.355] | (1084/928/14) | 2025
[51.302, 56.328] | (1084/929/14) | 2026
[51.276, 56.301] | (1084/930/14) | 2027
[51.300, 56.323] | (1085/930/14) | 2028
[51.274, 56.296] | (1085/931/14) | 2029
[51.297, 56.318] | (1086/931/14) | 2030
[51.272, 56.291] | (1086/932/14) | 2031
[51.295, 56.313] | (1087/932/14) | 2032
[51.318, 56.334] | (1088/932/14) | 2033
[51.342, 56.356] | (1089/932/14) | 2034
[51.316, 56.329] | (1089/933/14) | 2035
[51.339, 56.351] | (1090/933/14) | 2036
[51.314, 56.324] | (1090/934/14) | 2037
[51.337, 56.346] | (1091/934/14) | 2038
[51.360, 56.368] | (1092/934/14) | 2039
[51.335, 56.341] | (1092/935/14) | 2040
[51.358, 56.363] | (1093/935/14) | 2041
[51.332, 56.336] | (1093/936/14) | 2042
[51.307, 56.309] | (1093/937/14) | 2043
[51.281, 56.282] | (1093/938/14) | 2044
[51.255, 56.255] | (1093/939/14) | 2045
[51.230, 56.228] | (1093/940/14) | 2046
[51.253, 56.250] | (1094/940/14) | 2047
[51.228, 56.223] | (1094/941/14) | 2048
[51.202, 56.197] | (1094/942/14) | 2049
[51.225, 56.218] | (1095/942/14) | 2050
[51.249, 56.240] | (1096/942/14) | 2051
[51.272, 56.262] | (1097/942/14) | 2052
[51.246, 56.235] | (1097/943/14) | 2053
[51.221, 56.208] | (1097/944/14) | 2054
[51.244, 56.230] | (1098/944/14) | 2055
[51.267, 56.252] | (1099/944/14) | 2056
[51.290, 56.273] | (1100/944/14) | 2057
[51.314, 56.295] | (1101/944/14) | 2058
[51.337, 56.317] | (1102/944/14) | 2059
[51.311, 56.290] | (1102/945/14) | 2060
[51.286, 56.263] | (1102/946/14) | 2061
[51.309, 56.285] | (1103/946/14) | 2062
[51.284, 56.258] | (1103/947/14) | 2063
[51.258, 56.232] | (1103/948/14) | 2064
[51.233, 56.205] | (1103/949/14) | 2065
[51.256, 56.227] | (1104/949/14) | 2066
[51.231, 56.200] | (1104/950/14) | 2067
[51.205, 56.174] | (1104/951/14) | 2068
[51.228, 56.195] | (1105/951/14) | 2069
[51.203, 56.169] | (1105/952/14) | 2070
[51.178, 56.142] | (1105/953/14) | 2071
[51.153, 56.116] | (1105/954/14) | 2072
[51.127, 56.090] | (1105/955/14) | 2073
[51.150, 56.111] | (1106/955/14) | 2074
[51.125, 56.085] | (1106/956/14) | 2075
[51.148, 56.106] | (1107/956/14) | 2076
[51.123, 56.080] | (1107/957/14) | 2077
[51.098, 56.054] | (1107/958/14) | 2078
[51.121, 56.075] | (1108/958/14) | 2079
[51.096, 56.049] | (1108/959/14) | 2080
[51.071, 56.023] | (1108/960/14) | 2081
[51.046, 55.996] | (1108/961/14) | 2082
[51.069, 56.018] | (1109/961/14) | 2083
[51.092, 56.039] | (1110/961/14) | 2084
[51.067, 56.013] | (1110/962/14) | 2085
[51.090, 56.035] | (1111/962/14) | 2086
[51.065, 56.008] | (1111/963/14) | 2087
[51.088, 56.030] | (1112/963/14) | 2088
[51.110, 56.051] | (1113/963/14) | 2089
[51.085, 56.025] | (1113/964/14) | 2090
[51.108, 56.047] | (1114/964/14) | 2091
[51.083, 56.020] | (1114/965/14) | 2092
[51.058, 55.994] | (1114/966/14) | 2093
[51.034, 55.968] | (1114/967/14) | 2094
[51.009, 55.942] | (1114/968/14) | 2095
[51.032, 55.964] | (1115/968/14) | 2096
[51.054, 55.985] | (1116/968/14) | 2097
[51.077, 56.006] | (1117/968/14) | 2098
[51.052, 55.980] | (1117/969/14) | 2099
[51.028, 55.954] | (1117/970/14) | 2100
[51.050, 55.976] | (1118/970/14) | 2101
[51.073, 55.997] | (1119/970/14) | 2102
[51.096, 56.018] | (1120/970/14) | 2103
[51.119, 56.040] | (1121/970/14) | 2104
[51.094, 56.014] | (1121/971/14) | 2105
[51.117, 56.035] | (1122/971/14) | 2106
[51.139, 56.056] | (1123/971/14) | 2107
[51.162, 56.077] | (1124/971/14) | 2108
[51.137, 56.051] | (1124/972/14) | 2109
[51.160, 56.073] | (1125/972/14) | 2110
[51.135, 56.047] | (1125/973/14) | 2111
[51.158, 56.068] | (1126/973/14) | 2112
[51.133, 56.042] | (1126/974/14) | 2113
[51.108, 56.016] | (1126/975/14) | 2114
[51.084, 55.990] | (1126/976/14) | 2115
[51.106, 56.012] | (1127/976/14) | 2116
[51.082, 55.986] | (1127/977/14) | 2117
[51.057, 55.960] | (1127/978/14) | 2118
[51.080, 55.981] | (1128/978/14) | 2119
[51.102, 56.002] | (1129/978/14) | 2120
[51.125, 56.023] | (1130/978/14) | 2121
[51.147, 56.044] | (1131/978/14) | 2122
[51.123, 56.019] | (1131/979/14) | 2123
[51.098, 55.993] | (1131/980/14) | 2124
[51.121, 56.014] | (1132/980/14) | 2125
[51.143, 56.035] | (1133/980/14) | 2126
[51.119, 56.009] | (1133/981/14) | 2127
[51.141, 56.030] | (1134/981/14) | 2128
[51.117, 56.005] | (1134/982/14) | 2129
[51.139, 56.026] | (1135/982/14) | 2130
[51.161, 56.047] | (1136/982/14) | 2131
[51.137, 56.021] | (1136/983/14) | 2132
[51.159, 56.042] | (1137/983/14) | 2133
[51.135, 56.017] | (1137/984/14) | 2134
[51.110, 55.991] | (1137/985/14) | 2135
[51.133, 56.012] | (1138/985/14) | 2136
[51.108, 55.986] | (1138/986/14) | 2137
[51.084, 55.961] | (1138/987/14) | 2138
[51.106, 55.982] | (1139/987/14) | 2139
[51.082, 55.956] | (1139/988/14) | 2140
[51.104, 55.977] | (1140/988/14) | 2141
[51.127, 55.998] | (1141/988/14) | 2142
[51.149, 56.019] | (1142/988/14) | 2143
[51.125, 55.994] | (1142/989/14) | 2144
[51.100, 55.968] | (1142/990/14) | 2145
[51.076, 55.943] | (1142/991/14) | 2146
[51.098, 55.963] | (1143/991/14) | 2147
[51.074, 55.938] | (1143/992/14) | 2148
[51.096, 55.959] | (1144/992/14) | 2149
[51.072, 55.934] | (1144/993/14) | 2150
[51.094, 55.954] | (1145/993/14) | 2151
[51.117, 55.975] | (1146/993/14) | 2152
[51.092, 55.996] | (1146/993/15) | 2153
[51.115, 56.017] | (1147/993/15) | 2154
[51.137, 56.038] | (1148/993/15) | 2155
[51.159, 56.058] | (1149/993/15) | 2156
[51.135, 56.033] | (1149/994/15) | 2157
[51.110, 56.008] | (1149/995/15) | 2158
[51.133, 56.028] | (1150/995/15) | 2159
[51.108, 56.003] | (1150/996/15) | 2160
[51.131, 56.024] | (1151/996/15) | 2161
[51.106, 55.999] | (1151/997/15) | 2162
[51.129, 56.019] | (1152/997/15) | 2163
[51.104, 55.994] | (1152/998/15) | 2164
[51.080, 55.969] | (1152/999/15) | 2165
[51.102, 55.989] | (1153/999/15) | 2166
[51.125, 56.010] | (1154/999/15) | 2167
[51.100, 55.985] | (1154/1000/15) | 2168
[51.123, 56.006] | (1155/1000/15) | 2169
[51.145, 56.026] | (1156/1000/15) | 2170
[51.167, 56.047] | (1157/1000/15) | 2171
[51.143, 56.022] | (1157/1001/15) | 2172
[51.119, 55.997] | (1157/1002/15) | 2173
[51.141, 56.017] | (1158/1002/15) | 2174
[51.163, 56.038] | (1159/1002/15) | 2175
[51.139, 56.013] | (1159/1003/15) | 2176
[51.115, 55.987] | (1159/1004/15) | 2177
[51.091, 55.962] | (1159/1005/15) | 2178
[51.067, 55.937] | (1159/1006/15) | 2179
[51.089, 55.958] | (1160/1006/15) | 2180
[51.065, 55.933] | (1160/1007/15) | 2181
[51.087, 55.953] | (1161/1007/15) | 2182
[51.109, 55.974] | (1162/1007/15) | 2183
[51.131, 55.994] | (1163/1007/15) | 2184
[51.107, 55.969] | (1163/1008/15) | 2185
[51.129, 55.990] | (1164/1008/15) | 2186
[51.105, 55.965] | (1164/1009/15) | 2187
[51.127, 55.985] | (1165/1009/15) | 2188
[51.148, 56.006] | (1166/1009/15) | 2189
[51.170, 56.026] | (1167/1009/15) | 2190
[51.192, 56.047] | (1168/1009/15) | 2191
[51.168, 56.022] | (1168/1010/15) | 2192
[51.144, 55.997] | (1168/1011/15) | 2193
[51.166, 56.017] | (1169/1011/15) | 2194
[51.188, 56.038] | (1170/1011/15) | 2195
[51.210, 56.058] | (1171/1011/15) | 2196
[51.186, 56.033] | (1171/1012/15) | 2197
[51.208, 56.054] | (1172/1012/15) | 2198
[51.184, 56.029] | (1172/1013/15) | 2199
[51.160, 56.004] | (1172/1014/15) | 2200
[51.182, 56.024] | (1173/1014/15) | 2201
[51.204, 56.044] | (1174/1014/15) | 2202
[51.225, 56.065] | (1175/1014/15) | 2203
[51.202, 56.040] | (1175/1015/15) | 2204
[51.223, 56.060] | (1176/1015/15) | 2205
[51.200, 56.035] | (1176/1016/15) | 2206
[51.176, 56.011] | (1176/1017/15) | 2207
[51.198, 56.031] | (1177/1017/15) | 2208
[51.219, 56.051] | (1178/1017/15) | 2209
[51.195, 56.026] | (1178/1018/15) | 2210
[51.217, 56.047] | (1179/1018/15) | 2211
[51.239, 56.067] | (1180/1018/15) | 2212
[51.215, 56.042] | (1180/1019/15) | 2213
[51.237, 56.062] | (1181/1019/15) | 2214
[51.213, 56.038] | (1181/1020/15) | 2215
[51.235, 56.058] | (1182/1020/15) | 2216
[51.256, 56.078] | (1183/1020/15) | 2217
[51.233, 56.053] | (1183/1021/15) | 2218
[51.254, 56.074] | (1184/1021/15) | 2219
[51.276, 56.094] | (1185/1021/15) | 2220
[51.252, 56.069] | (1185/1022/15) | 2221
[51.273, 56.089] | (1186/1022/15) | 2222
[51.295, 56.109] | (1187/1022/15) | 2223
[51.316, 56.129] | (1188/1022/15) | 2224
[51.338, 56.149] | (1189/1022/15) | 2225
[51.314, 56.125] | (1189/1023/15) | 2226
[51.291, 56.100] | (1189/1024/15) | 2227
[51.312, 56.120] | (1190/1024/15) | 2228
[51.334, 56.140] | (1191/1024/15) | 2229
[51.310, 56.116] | (1191/1025/15) | 2230
[51.287, 56.091] | (1191/1026/15) | 2231
[51.308, 56.111] | (1192/1026/15) | 2232
[51.284, 56.087] | (1192/1027/15) | 2233
[51.306, 56.107] | (1193/1027/15) | 2234
[51.327, 56.127] | (1194/1027/15) | 2235
[51.348, 56.147] | (1195/1027/15) | 2236
[51.370, 56.167] | (1196/1027/15) | 2237
[51.346, 56.142] | (1196/1028/15) | 2238
[51.368, 56.162] | (1197/1028/15) | 2239
[51.344, 56.138] | (1197/1029/15) | 2240
[51.365, 56.157] | (1198/1029/15) | 2241
[51.342, 56.133] | (1198/1030/15) | 2242
[51.363, 56.153] | (1199/1030/15) | 2243
[51.340, 56.128] | (1199/1031/15) | 2244
[51.361, 56.148] | (1200/1031/15) | 2245
[51.338, 56.124] | (1200/1032/15) | 2246
[51.315, 56.100] | (1200/1033/15) | 2247
[51.336, 56.119] | (1201/1033/15) | 2248
[51.312, 56.095] | (1201/1034/15) | 2249
[51.334, 56.115] | (1202/1034/15) | 2250
[51.310, 56.091] | (1202/1035/15) | 2251
[51.287, 56.066] | (1202/1036/15) | 2252
[51.264, 56.042] | (1202/1037/15) | 2253
[51.241, 56.018] | (1202/1038/15) | 2254
[51.217, 55.993] | (1202/1039/15) | 2255
[51.239, 56.013] | (1203/1039/15) | 2256
[51.215, 55.989] | (1203/1040/15) | 2257
[51.192, 55.965] | (1203/1041/15) | 2258
[51.169, 55.941] | (1203/1042/15) | 2259
[51.146, 55.916] | (1203/1043/15) | 2260
[51.167, 55.936] | (1204/1043/15) | 2261
[51.188, 55.956] | (1205/1043/15) | 2262
[51.210, 55.976] | (1206/1043/15) | 2263
[51.186, 55.952] | (1206/1044/15) | 2264
[51.163, 55.928] | (1206/1045/15) | 2265
[51.184, 55.947] | (1207/1045/15) | 2266
[51.161, 55.923] | (1207/1046/15) | 2267
[51.138, 55.899] | (1207/1047/15) | 2268
[51.115, 55.875] | (1207/1048/15) | 2269
[51.092, 55.851] | (1207/1049/15) | 2270
[51.069, 55.827] | (1207/1050/15) | 2271
[51.091, 55.847] | (1208/1050/15) | 2272
[51.112, 55.867] | (1209/1050/15) | 2273
[51.089, 55.843] | (1209/1051/15) | 2274
[51.066, 55.819] | (1209/1052/15) | 2275
[51.043, 55.839] | (1209/1052/16) | 2276
[51.064, 55.858] | (1210/1052/16) | 2277
[51.041, 55.834] | (1210/1053/16) | 2278
[51.018, 55.810] | (1210/1054/16) | 2279
[51.039, 55.830] | (1211/1054/16) | 2280
[51.060, 55.850] | (1212/1054/16) | 2281
[51.081, 55.870] | (1213/1054/16) | 2282
[51.058, 55.846] | (1213/1055/16) | 2283
[51.036, 55.822] | (1213/1056/16) | 2284
[51.057, 55.841] | (1214/1056/16) | 2285
[51.034, 55.818] | (1214/1057/16) | 2286
[51.055, 55.837] | (1215/1057/16) | 2287
[51.076, 55.857] | (1216/1057/16) | 2288
[51.053, 55.833] | (1216/1058/16) | 2289
[51.074, 55.853] | (1217/1058/16) | 2290
[51.095, 55.872] | (1218/1058/16) | 2291
[51.072, 55.848] | (1218/1059/16) | 2292
[51.093, 55.868] | (1219/1059/16) | 2293
[51.114, 55.888] | (1220/1059/16) | 2294
[51.135, 55.907] | (1221/1059/16) | 2295
[51.156, 55.927] | (1222/1059/16) | 2296
[51.133, 55.903] | (1222/1060/16) | 2297
[51.110, 55.923] | (1222/1060/17) | 2298
[51.087, 55.899] | (1222/1061/17) | 2299
[51.065, 55.875] | (1222/1062/17) | 2300
[51.042, 55.851] | (1222/1063/17) | 2301
[51.020, 55.828] | (1222/1064/17) | 2302
[50.997, 55.804] | (1222/1065/17) | 2303
[51.018, 55.823] | (1223/1065/17) | 2304
[50.995, 55.800] | (1223/1066/17) | 2305
[51.016, 55.819] | (1224/1066/17) | 2306
[50.993, 55.796] | (1224/1067/17) | 2307
[51.014, 55.815] | (1225/1067/17) | 2308
[50.992, 55.792] | (1225/1068/17) | 2309
[51.012, 55.811] | (1226/1068/17) | 2310
[50.990, 55.787] | (1226/1069/17) | 2311
[50.967, 55.764] | (1226/1070/17) | 2312
[50.945, 55.740] | (1226/1071/17) | 2313
[50.922, 55.717] | (1226/1072/17) | 2314
[50.900, 55.693] | (1226/1073/17) | 2315
[50.878, 55.670] | (1226/1074/17) | 2316
[50.855, 55.646] | (1226/1075/17) | 2317
[50.876, 55.666] | (1227/1075/17) | 2318
[50.854, 55.642] | (1227/1076/17) | 2319
[50.874, 55.662] | (1228/1076/17) | 2320
[50.895, 55.681] | (1229/1076/17) | 2321
[50.916, 55.701] | (1230/1076/17) | 2322
[50.937, 55.720] | (1231/1076/17) | 2323
[50.957, 55.739] | (1232/1076/17) | 2324
[50.935, 55.716] | (1232/1077/17) | 2325
[50.955, 55.735] | (1233/1077/17) | 2326
[50.976, 55.755] | (1234/1077/17) | 2327
[50.954, 55.731] | (1234/1078/17) | 2328
[50.931, 55.751] | (1234/1078/18) | 2329
[50.909, 55.727] | (1234/1079/18) | 2330
[50.887, 55.704] | (1234/1080/18) | 2331
[50.865, 55.681] | (1234/1081/18) | 2332
[50.885, 55.700] | (1235/1081/18) | 2333
[50.863, 55.677] | (1235/1082/18) | 2334
[50.841, 55.653] | (1235/1083/18) | 2335
[50.861, 55.673] | (1236/1083/18) | 2336
[50.839, 55.649] | (1236/1084/18) | 2337
[50.860, 55.669] | (1237/1084/18) | 2338
[50.880, 55.688] | (1238/1084/18) | 2339
[50.858, 55.665] | (1238/1085/18) | 2340
[50.879, 55.684] | (1239/1085/18) | 2341
[50.857, 55.661] | (1239/1086/18) | 2342
[50.834, 55.638] | (1239/1087/18) | 2343
[50.855, 55.657] | (1240/1087/18) | 2344
[50.833, 55.634] | (1240/1088/18) | 2345
[50.811, 55.610] | (1240/1089/18) | 2346
[50.831, 55.630] | (1241/1089/18) | 2347
[50.852, 55.649] | (1242/1089/18) | 2348
[50.872, 55.668] | (1243/1089/18) | 2349
[50.850, 55.645] | (1243/1090/18) | 2350
[50.871, 55.664] | (1244/1090/18) | 2351
[50.891, 55.683] | (1245/1090/18) | 2352
[50.912, 55.703] | (1246/1090/18) | 2353
[50.932, 55.722] | (1247/1090/18) | 2354
[50.910, 55.699] | (1247/1091/18) | 2355
[50.930, 55.718] | (1248/1091/18) | 2356
[50.908, 55.695] | (1248/1092/18) | 2357
[50.886, 55.672] | (1248/1093/18) | 2358
[50.864, 55.648] | (1248/1094/18) | 2359
[50.885, 55.668] | (1249/1094/18) | 2360
[50.863, 55.645] | (1249/1095/18) | 2361
[50.841, 55.622] | (1249/1096/18) | 2362
[50.861, 55.641] | (1250/1096/18) | 2363
[50.839, 55.618] | (1250/1097/18) | 2364
[50.817, 55.595] | (1250/1098/18) | 2365
[50.795, 55.572] | (1250/1099/18) | 2366
[50.774, 55.549] | (1250/1100/18) | 2367
[50.752, 55.526] | (1250/1101/18) | 2368
[50.730, 55.503] | (1250/1102/18) | 2369
[50.750, 55.522] | (1251/1102/18) | 2370
[50.771, 55.541] | (1252/1102/18) | 2371
[50.791, 55.560] | (1253/1102/18) | 2372
[50.811, 55.579] | (1254/1102/18) | 2373
[50.831, 55.598] | (1255/1102/18) | 2374
[50.852, 55.617] | (1256/1102/18) | 2375
[50.830, 55.594] | (1256/1103/18) | 2376
[50.850, 55.613] | (1257/1103/18) | 2377
[50.870, 55.632] | (1258/1103/18) | 2378
[50.891, 55.651] | (1259/1103/18) | 2379
[50.911, 55.670] | (1260/1103/18) | 2380
[50.889, 55.648] | (1260/1104/18) | 2381
[50.867, 55.625] | (1260/1105/18) | 2382
[50.846, 55.602] | (1260/1106/18) | 2383
[50.866, 55.621] | (1261/1106/18) | 2384
[50.886, 55.640] | (1262/1106/18) | 2385
[50.906, 55.659] | (1263/1106/18) | 2386
[50.926, 55.678] | (1264/1106/18) | 2387
[50.904, 55.655] | (1264/1107/18) | 2388
[50.925, 55.674] | (1265/1107/18) | 2389
[50.945, 55.693] | (1266/1107/18) | 2390
[50.965, 55.711] | (1267/1107/18) | 2391
[50.943, 55.689] | (1267/1108/18) | 2392
[50.963, 55.707] | (1268/1108/18) | 2393
[50.983, 55.726] | (1269/1108/18) | 2394
[50.962, 55.704] | (1269/1109/18) | 2395
[50.940, 55.681] | (1269/1110/18) | 2396
[50.960, 55.700] | (1270/1110/18) | 2397
[50.980, 55.718] | (1271/1110/18) | 2398
[51.000, 55.737] | (1272/1110/18) | 2399
[51.020, 55.756] | (1273/1110/18) | 2400
[51.040, 55.775] | (1274/1110/18) | 2401
[51.060, 55.793] | (1275/1110/18) | 2402
[51.080, 55.812] | (1276/1110/18) | 2403
[51.058, 55.789] | (1276/1111/18) | 2404
[51.078, 55.808] | (1277/1111/18) | 2405
[51.098, 55.827] | (1278/1111/18) | 2406
[51.118, 55.846] | (1279/1111/18) | 2407
[51.096, 55.823] | (1279/1112/18) | 2408
[51.116, 55.842] | (1280/1112/18) | 2409
[51.095, 55.819] | (1280/1113/18) | 2410
[51.115, 55.838] | (1281/1113/18) | 2411
[51.134, 55.856] | (1282/1113/18) | 2412
[51.154, 55.875] | (1283/1113/18) | 2413
[51.174, 55.893] | (1284/1113/18) | 2414
[51.194, 55.912] | (1285/1113/18) | 2415
[51.172, 55.889] | (1285/1114/18) | 2416
[51.151, 55.867] | (1285/1115/18) | 2417
[51.170, 55.885] | (1286/1115/18) | 2418
[51.149, 55.863] | (1286/1116/18) | 2419
[51.169, 55.881] | (1287/1116/18) | 2420
[51.147, 55.859] | (1287/1117/18) | 2421
[51.126, 55.836] | (1287/1118/18) | 2422
[51.104, 55.814] | (1287/1119/18) | 2423
[51.083, 55.791] | (1287/1120/18) | 2424
[51.102, 55.810] | (1288/1120/18) | 2425
[51.122, 55.828] | (1289/1120/18) | 2426
[51.142, 55.847] | (1290/1120/18) | 2427
[51.162, 55.865] | (1291/1120/18) | 2428
[51.181, 55.884] | (1292/1120/18) | 2429
[51.201, 55.902] | (1293/1120/18) | 2430
[51.221, 55.921] | (1294/1120/18) | 2431
[51.240, 55.939] | (1295/1120/18) | 2432
[51.260, 55.957] | (1296/1120/18) | 2433
[51.280, 55.976] | (1297/1120/18) | 2434
[51.258, 55.953] | (1297/1121/18) | 2435
[51.278, 55.972] | (1298/1121/18) | 2436
[51.256, 55.949] | (1298/1122/18) | 2437
[51.276, 55.968] | (1299/1122/18) | 2438
[51.254, 55.945] | (1299/1123/18) | 2439
[51.274, 55.964] | (1300/1123/18) | 2440
[51.294, 55.982] | (1301/1123/18) | 2441
[51.272, 55.960] | (1301/1124/18) | 2442
[51.251, 55.937] | (1301/1125/18) | 2443
[51.270, 55.956] | (1302/1125/18) | 2444
[51.249, 55.933] | (1302/1126/18) | 2445
[51.227, 55.911] | (1302/1127/18) | 2446
[51.247, 55.929] | (1303/1127/18) | 2447
[51.226, 55.907] | (1303/1128/18) | 2448
[51.204, 55.885] | (1303/1129/18) | 2449
[51.183, 55.862] | (1303/1130/18) | 2450
[51.203, 55.881] | (1304/1130/18) | 2451
[51.181, 55.858] | (1304/1131/18) | 2452
[51.160, 55.836] | (1304/1132/18) | 2453
[51.139, 55.814] | (1304/1133/18) | 2454
[51.158, 55.832] | (1305/1133/18) | 2455
[51.137, 55.810] | (1305/1134/18) | 2456
[51.156, 55.828] | (1306/1134/18) | 2457
[51.176, 55.846] | (1307/1134/18) | 2458
[51.155, 55.824] | (1307/1135/18) | 2459
[51.174, 55.842] | (1308/1135/18) | 2460
[51.194, 55.861] | (1309/1135/18) | 2461
[51.172, 55.839] | (1309/1136/18) | 2462
[51.151, 55.816] | (1309/1137/18) | 2463
[51.130, 55.835] | (1309/1137/19) | 2464
[51.150, 55.853] | (1310/1137/19) | 2465
[51.169, 55.871] | (1311/1137/19) | 2466
[51.188, 55.889] | (1312/1137/19) | 2467
[51.208, 55.907] | (1313/1137/19) | 2468
[51.187, 55.885] | (1313/1138/19) | 2469
[51.165, 55.863] | (1313/1139/19) | 2470
[51.144, 55.841] | (1313/1140/19) | 2471
[51.164, 55.859] | (1314/1140/19) | 2472
[51.183, 55.877] | (1315/1140/19) | 2473
[51.202, 55.896] | (1316/1140/19) | 2474
[51.222, 55.914] | (1317/1140/19) | 2475
[51.241, 55.932] | (1318/1140/19) | 2476
[51.220, 55.910] | (1318/1141/19) | 2477
[51.239, 55.928] | (1319/1141/19) | 2478
[51.218, 55.906] | (1319/1142/19) | 2479
[51.197, 55.884] | (1319/1143/19) | 2480
[51.216, 55.902] | (1320/1143/19) | 2481
[51.195, 55.880] | (1320/1144/19) | 2482
[51.174, 55.858] | (1320/1145/19) | 2483
